left_image,right_image,hamming_distance,same_family,same_split,same_text
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0008.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0051.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0000.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0017.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0044.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0075.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0076.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0008.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0045.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0009.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0097.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0011.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0074.png,4,False,True,True
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0012.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0052.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0012.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0012.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0035.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0013.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0041.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0013.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0097.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0016.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0071.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0018.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0088.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0020.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0091.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0021.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0063.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0027.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0039.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0095.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0098.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0017.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0018.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0090.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0045.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0024.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0032.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0025.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0042.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0025.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0030.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0028.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0048.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0028.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0087.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0028.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0076.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0031.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0071.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0034.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0081.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0034.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0087.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0034.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0013.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0034.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0047.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0034.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0014.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0036.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0084.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0037.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0054.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0037.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0018.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0038.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0092.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0040.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0057.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0041.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0041.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0004.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0041.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0006.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0041.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0072.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0044.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0044.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0089.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0044.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0048.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0038.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0049.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0069.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0049.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0066.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0052.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0030.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0052.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0092.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0052.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0069.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0054.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0062.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0057.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0098.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0057.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0050.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0057.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0012.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0058.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0078.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0080.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0096.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0010.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0063.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0095.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0066.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0095.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0000.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0018.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0052.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0088.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0046.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0000.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0080.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0068.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0046.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0070.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0095.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0070.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0035.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0077.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0094.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0017.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0097.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0009.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0075.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0072.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0094.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0073.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0057.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0074.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0093.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0074.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0056.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0077.png,4,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0048.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0067.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0039.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0038.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0005.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0076.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0079.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0012.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0079.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0049.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0059.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0081.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0004.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0076.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0056.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0004.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0030.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0096.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0077.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0088.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0092.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0044.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0062.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0072.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0033.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0078.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0069.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0081.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0026.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0082.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0042.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0082.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0042.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0082.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0052.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0083.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0023.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0083.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0035.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0089.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0009.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0089.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0089.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0097.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0091.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0007.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0091.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0041.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0091.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0081.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0091.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0059.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0093.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0065.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0093.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0032.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0093.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0054.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0093.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0075.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0094.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0002.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0094.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0006.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0094.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0070.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0095.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0029.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0040.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0060.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0083.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0038.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0056.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0023.png,4,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/BatangChe/BatangChe_0096.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0042.png,4,False,True,False
